id,track_id,desc,created_at,updated_at
01476ed6-bd97-4c13-8698-4a75d90007b3,47377c59-2bce-4558-a0d4-906777a95470,With 'Slipknot!' and 'Disco Bisquick' teases.,2020-02-22 16:25:27.983150,2020-02-22 16:25:27.983150
8c4d8cb5-19cf-4fc0-bebc-d450bd819529,104b4572-a59c-49d1-afba-e99343513f36,No lyrics but there's some distinct Barfly jamming going on.  After Maze the tape is stopped or cut then restarts in the middle of this jam. It's either Jam > Mike's Song or Barfly Jam > Mike's Song or if you want to get way out there on a limb Barfly > Mike's Song.,2020-02-22 16:25:30.074705,2020-02-22 16:25:30.074705
15b17451-5b61-4720-b8ec-46822583a374,85b15ff6-591a-4404-989b-20338151ffcd,With Elliot Levin on saxophone.,2020-02-22 16:25:38.989936,2020-02-22 16:25:38.989936
ba52d549-0d20-415e-b2ce-9c738c969e6d,c6b0ebdd-9a12-464a-a7dc-5b40502c3397,With Elliot Levin on saxophone.,2020-02-22 16:25:39.061992,2020-02-22 16:25:39.061992
63eaf8bc-9a91-4516-b4be-2ab824d91b68,f7330756-4cfa-4b8d-930b-5f45c627f9ab,With Elliot Levin on saxophone.,2020-02-22 16:25:39.195090,2020-02-22 16:25:39.195090
86ad2b47-20de-4e56-b0ac-92b06b203d45,2c222fd6-3dd8-4d84-b16d-f13d8978268c,Chorus only.,2020-02-22 16:25:39.366070,2020-02-22 16:25:39.366070
45e16e54-33c2-4e04-8165-49ffba6c22ed,66ace5ac-f55c-4b9d-bd84-0faa4ddd840d,With Elliot Levin on saxophone.,2020-02-22 16:25:39.450231,2020-02-22 16:25:39.450231
3b8ec305-dd73-43b9-a906-62358e268980,a137a0b9-ecf0-450c-80fc-90b39bfcf7da,This song was announced as 'Patchcord'. According to reGOP though the band often jokingly announces that as the name of a song when patchcords begin to fail on stage.,2020-02-22 16:25:39.986405,2020-02-22 16:25:39.986405
74d5f411-94fa-4c0a-bf17-a8448b9eba5a,e6d5c95e-0c65-4b6d-a6d2-d645cb20e148,With Tony from Fathead on congas.,2020-02-22 16:25:41.442837,2020-02-22 16:25:41.442837
4136832d-bbd4-4ef7-8959-b99751368241,a88fcc49-332f-4018-94f4-21f197702d43,With 'Dance Of The Sugar Plum Fairies' (Tchaikovski) tease.,2020-02-22 16:25:42.378218,2020-02-22 16:25:42.378218
a40b8746-45cb-411b-a4be-c4a6c7b12345,722d55b4-faf6-4a8a-b2f0-1d45e44bc7fe,with Mike Greenfield on drums,2024-06-17 18:04:08.514690,2024-06-17 18:04:08.514690
ce0256f1-5c5e-4e12-9cc7-f36b460bbdd5,7cf3fdc8-5b7a-485e-93b0-fd9728d2ee8b,"tape cuts here, setlist incomplete",2020-02-22 16:25:50.678346,2020-02-22 16:25:50.678346
f900f246-7776-4c0b-8084-74145c8236fa,d84c0065-d5bf-4d6d-b7cd-a028da3f2cda,With 'Basis For A Day' tease.,2020-02-22 16:25:53.572932,2020-02-22 16:25:53.572932
260cc740-8b31-4b6b-996e-7e4007730d24,888737a7-4b58-4912-84c4-392ec912b3e0,With 'Basis For A Day' tease.,2020-02-22 16:25:53.783894,2020-02-22 16:25:53.783894
4e30e3e7-5308-49b7-8625-cffbf18c88f2,8ddd8f8e-9e18-4f12-8103-82c678a62de5,Old arrangement.,2020-02-22 16:26:03.574049,2020-02-22 16:26:03.574049
1bf1fbb6-ac7d-4d17-8fb1-04e3859caad4,942f2e9d-384d-453c-b731-79c551a9badb,During the Pygmy Twylyte jam members of Fathead came up one by one and jammed. Gradually the Biscuits left the stage and Fathead jammed into the first song of their set.,2020-02-22 16:26:05.970569,2020-02-22 16:26:05.970569
caca0209-42e5-4463-94ac-15e4b8772684,09da2029-1b89-44c7-b85c-447220b7f4f2,Chorus only.,2020-02-22 16:26:08.274810,2020-02-22 16:26:08.274810
f668d4d4-1922-4dbc-bba4-22b840be4438,96990a5c-5b54-40e8-bc8f-8f2e6db2499a,Chorus only.,2020-02-22 16:26:08.325572,2020-02-22 16:26:08.325572
a63d5ec6-0f27-4959-8866-7897ba37c7b9,e7f49250-cd24-40dd-94de-670d1f94240f,With Vernon Reid of Living Colour on guitar.,2020-02-22 16:26:11.071018,2020-02-22 16:26:11.071018
065eb565-5e5d-492c-9540-7b8cc695d3a6,65b43274-3e47-4499-ab97-ea13f7d13071,With Elliot Levin on saxophone.,2020-02-22 16:26:11.256206,2020-02-22 16:26:11.256206
46b78875-f9ee-42bf-9d36-8a8657f8a681,5edea93d-b50c-478c-bb85-0a10aa3fc4f0,With Elliot Levin on saxophone.,2020-02-22 16:26:11.310221,2020-02-22 16:26:11.310221
b0101f3c-355c-4294-b235-f62b7484623a,1d15de25-035b-4aa7-9c68-71f6eb20ca82,With Elliot Levin on saxophone.,2020-02-22 16:26:11.355633,2020-02-22 16:26:11.355633
38947aee-7b1a-4410-b20f-6f3f8dd37013,e921b04d-ab0a-48d7-8be3-b65941bb2272,With Elliot Levin on saxophone.,2020-02-22 16:26:11.432163,2020-02-22 16:26:11.432163
883e3b06-dc92-4b6c-8bfd-4fb6dee22321,e70852ae-b4cc-4afd-ae11-fde25da3f6c8,With Elliot Levin on saxophone.,2020-02-22 16:26:11.508285,2020-02-22 16:26:11.508285
6775833e-7f1e-490a-9f88-974c40c55f44,7b360789-1db6-41cf-8f71-56b613f21c22,With Elliot Levin on saxophone.,2020-02-22 16:26:11.606011,2020-02-22 16:26:11.606011
6b82d517-cf9c-416f-aebe-9094e98b6fae,83e418e7-cf74-4f13-bc69-cadd064eee36,With Elliot Levin on saxophone.,2020-02-22 16:26:12.236158,2020-02-22 16:26:12.236158
cfec67ea-efaf-4ece-9361-2ffd9f90f611,7429df8c-292e-4260-9924-cbccf6d739b5,With Elliot Levin on saxophone.,2020-02-22 16:26:12.300922,2020-02-22 16:26:12.300922
bd5d363f-e0c1-4f3f-a7bb-82e7bc39990d,891e92d7-1020-4bb7-bcac-5ce0387b0ea4,With Elliot Levin on saxophone.,2020-02-22 16:26:12.344394,2020-02-22 16:26:12.344394
e94f6463-e72f-48bb-bac0-464fcca57689,ddaecb41-a9e6-4932-8bd1-b929a68345e2,With Elliot Levin on saxophone.,2020-02-22 16:26:12.386372,2020-02-22 16:26:12.386372
1655fcdd-d266-4f01-8519-3c03b6845063,98d2068c-8311-4b9f-9828-536e30c96eec,With Elliot Levin on saxophone.,2020-02-22 16:26:12.448305,2020-02-22 16:26:12.448305
9e47d57b-2ac1-4617-8d51-a17c330cd208,01329707-f7f9-4947-845f-a9393bf42bd8,With Elliot Levin on saxophone.,2020-02-22 16:26:12.502108,2020-02-22 16:26:12.502108
44a41161-9d2e-45f1-af36-795090a89f12,faacc572-f0fc-4f57-9b04-7a872715a958,With Elliot Levin on saxophone.,2020-02-22 16:26:12.539861,2020-02-22 16:26:12.539861
d0c4bbec-5e86-48fc-9e47-0beb58c11a33,caf36cee-9b30-4eca-9a66-29256c65287e,Aborted due to equipment problems.,2020-02-22 16:26:17.543878,2020-02-22 16:26:17.543878
8083fc9d-cbc0-48e4-b368-1c9aaefc2af9,d3636581-360f-42b3-8e59-5bca14684d65,with Joe Russo on drums,2024-06-17 18:04:25.302710,2024-06-17 18:04:25.302710
091c90e7-25db-4f8b-a8d4-123d463b850f,e1e98b47-c82d-4f8a-b3ef-e0929895f3ed,The infamous 53 minute Trooper McCue,2020-02-22 16:26:24.808456,2020-02-22 16:26:24.808456
0f38edef-a718-48d3-b48b-6b01790b5e6a,7a0b6f74-a638-4741-ae19-ceb679f89bf2,With Jack from Planet 22 on saxophone.,2020-02-22 16:26:25.774466,2020-02-22 16:26:25.774466
a094e553-f60a-4c1d-a57c-6ae250d93e77,c281c6a1-b4f7-4316-8dfb-9185dc7b69ed,With Jack from Planet 22 on saxophone.,2020-02-22 16:26:26.177545,2020-02-22 16:26:26.177545
c7f78d5d-d507-4ce8-aa94-e68f2abd56d1,e2b2caf2-f832-4a26-8769-8f80d131c854,"Sam on keyboards, Marc on drums, and Aron on bass for beginning of jam.",2020-02-22 16:26:30.699119,2020-02-22 16:26:30.699119
788fe1e2-f2b9-4561-90bd-fc9cc7682087,6364a93b-7af9-4d40-84a1-533018ada5ea,'I want to go...' vocals only.,2020-02-22 16:26:36.186307,2020-02-22 16:26:36.186307
998060ed-4f5c-40cd-9c56-c587aae40c57,205c63f1-3178-4275-9475-0b644c047308,With 'Dark Star' (Grateful Dead) tease.,2020-02-22 16:26:36.803690,2020-02-22 16:26:36.803690
eff40144-99cd-4ebe-9bd3-a11ac6d57176,e8278163-0329-4805-bc30-9e349f80b891,With 'Bernstein and Chasnoff' tease.,2020-02-22 16:26:39.453813,2020-02-22 16:26:39.453813
6347831d-7fed-405b-9c3a-c583aeedf53d,02e83ed7-8870-4292-a872-cb246ecf48a9,With 'In Memory Of Elizabeth Reed' (Allman Brothers Band) tease.,2020-02-22 16:26:40.142200,2020-02-22 16:26:40.142200
a68353bc-3bb2-4320-9c55-d2008b9db646,372dce3a-cb40-4ab0-8994-eddaca535817,Roadhouse Blues played in honor of Jim Morrison's would-be 54th birthday.,2020-02-22 16:26:40.518846,2020-02-22 16:26:40.518846
2558dc61-a69c-432d-9967-6c6027893698,762d9d67-66bf-463b-a78e-dd86163794bd,Ending only.,2020-02-22 16:26:42.514788,2020-02-22 16:26:42.514788
9bb26938-d7ed-4280-8706-cf5b5cd43bee,2c49313e-0628-47f8-81dc-e7efb9e3d8e1,Ending only.,2020-02-22 16:26:47.324180,2020-02-22 16:26:47.324180
7b1381be-4470-462f-b46b-4494985a986d,1c6c1d6c-4e9f-43e2-b7cf-c68617f9d529,With Jay Andrew Stein of Ghost Boxon percussion.,2020-02-22 16:26:47.508836,2020-02-22 16:26:47.508836
9b8d4315-acda-4992-a410-46998bde0dcd,389ba2f2-e835-466d-b2d4-492c5fea3799,With Jay Andrew Stein of Ghost Boxon percussion.,2020-02-22 16:26:47.649633,2020-02-22 16:26:47.649633
081c5d82-74c3-464d-b5dd-e0f941e97501,e83828e5-597b-414b-bd71-81bf0e6224d3,With Jay Andrew Stein of Ghost Boxon percussion.,2020-02-22 16:26:47.798396,2020-02-22 16:26:47.798396
6629ce57-8b43-4245-ba25-715b6580934d,69d3e378-2815-44f6-8656-cac91ebb3e64,With Jay Andrew Stein of Ghost Boxon percussion.,2020-02-22 16:26:47.890908,2020-02-22 16:26:47.890908
a11f0137-aef4-4785-8ab8-49596a5c06cf,62ee1c9c-8e13-43ed-827f-a844eb7f2819,With Jay Andrew Stein of Ghost Boxon percussion.,2020-02-22 16:26:48.022048,2020-02-22 16:26:48.022048
e5abc46f-7138-4692-b322-2777e5ec0f05,ae94d077-faaa-4790-9c8c-4ef8152cf503,With Jay Andrew Stein of Ghost Boxon percussion.,2020-02-22 16:26:48.115879,2020-02-22 16:26:48.115879
dde45109-e8b2-4d95-8f16-fb26150223ae,e36702f6-6ea5-4152-909b-6521bf0babeb,With Jay Andrew Stein of Ghost Boxon percussion.,2020-02-22 16:26:48.174541,2020-02-22 16:26:48.174541
e81a563d-3013-4a7d-913c-ad68d931cbd9,c11d5ac9-56d5-412b-92d4-306387b796c3,With,2020-02-22 16:26:49.185343,2020-02-22 16:26:49.185343
e0f98f09-e71f-4528-8649-d4103334f36a,dea6112d-36b8-46af-afc6-73aa17bc874b,Ending only.,2020-02-22 16:26:49.965152,2020-02-22 16:26:49.965152
c1da519b-2e0c-4cdd-808d-61f8afc9054e,c1976a8a-9f9d-4ef5-b18b-f7ea11d3f08c,Aborted due to sound problems.,2020-02-22 16:26:50.106414,2020-02-22 16:26:50.106414
c127dd8f-46e0-45bb-9696-b6bf16238867,a443217c-fd7b-4b53-95f5-6e5c25d20707,One false start.,2020-02-22 16:26:55.234776,2020-02-22 16:26:55.234776
98964a87-d6f3-44c8-864a-172252b5785e,5a95399e-312f-4bb2-9e2a-dadfbca2f40a,With Barber on keys during intro as Magner ran to the bathtoom.,2020-02-22 16:26:55.422004,2020-02-22 16:26:55.422004
78058f14-4650-471d-bfe0-27e3edf67a25,aa27397e-7429-46c7-8fe9-551b62d467da,First time played.,2020-02-22 16:26:56.785895,2020-02-22 16:26:56.785895
a597123e-ffab-481c-a2d8-368c6f19fd5d,d3636581-360f-42b3-8e59-5bca14684d65,with Mike Greenfield on drums,2024-06-17 18:04:25.312865,2024-06-17 18:04:25.312865
320c9846-d955-4b27-9e0d-a79258cf0ede,f6a7c5cf-87fe-4136-a09f-31d035f22324,with Joe Russo on drums,2024-06-17 18:04:34.438324,2024-06-17 18:04:34.438324
39a84c25-910e-4b1e-ad1b-de6de6804d60,7f9082c9-96ee-412e-b32a-a7d04a6605f4,After 'Devil's Waltz' some dude fell and smashed his head. The band broke until paramedics came.,2020-02-22 16:27:02.356083,2020-02-22 16:27:02.356083
5f6a0265-8fb0-4faf-b4a9-0be42390eadc,fc0357e9-8558-494b-92a4-954b21e84e47,with Joe Russo on drums,2024-06-17 18:04:41.168467,2024-06-17 18:04:41.168467
b90ee646-6c5f-4378-8d9c-a19e94c03b03,cdbe74e1-3836-4e88-afb7-24d568469ee6,inverted,2024-11-11 18:56:45.210810,2024-11-11 18:56:45.210810
de6284e1-5260-492a-9e18-22e8ab308908,370e90aa-08f3-4898-bfde-da37a8240933,Intro only.,2020-02-22 16:27:07.108314,2020-02-22 16:27:07.108314
5f336c69-d672-46d8-b707-b1999d92b3fc,4de585cd-747c-45c1-a287-f89c2fcce24e,inverted,2021-07-18 03:19:46.765227,2021-07-18 03:19:46.765227
0141570c-97cf-4c8e-9876-344e68ae2cea,5e40d4a5-c14f-4aa4-ac21-c0d815bf8cca,inverted,2021-07-17 02:33:35.671370,2021-07-17 02:33:35.671370
2274edda-4db6-4c5c-a77c-a5ec3cca893b,00c2fd75-87da-444b-b998-03d1139d3550,With 'Little Shimmy In A Conga Line' tease.,2020-02-22 16:27:09.626633,2020-02-22 16:27:09.626633
0deb222f-e71b-4a28-a569-4a10a24a9305,1c8d4fa1-9c2c-4c91-9c4e-44abec24efd7,With 'Basis For A Day' tease.,2020-02-22 16:27:09.811185,2020-02-22 16:27:09.811185
51fc189d-4664-4e2f-ac7c-4912306e7bea,bd6578fe-375d-4504-960b-339bb5fa0526,with Joe Russo on drums,2024-06-17 18:04:51.371207,2024-06-17 18:04:51.371207
6579f6c6-93d6-498f-a3a4-3d36fb04b2e5,51ef0b32-b7bd-4e72-9a03-ea2c18a0a816,with Mike Greenfield on drums,2024-06-17 18:05:00.546581,2024-06-17 18:05:00.546581
a1b84531-3d27-4cb1-9784-24f93ba559f1,1b50ec6a-043f-460d-b17b-16b1b9d03fb2,with Mike Greenfield on drums,2024-06-17 18:05:33.888072,2024-06-17 18:05:33.888072
b53fd5ab-9ade-47fa-a124-701f6bf1be15,053c890c-d002-4ad8-a22a-5dadbcf7d15d,With Funk Off contest.,2020-02-22 16:27:10.862004,2020-02-22 16:27:10.862004
837346d2-c576-4e06-833e-ddde10698716,a465de69-883f-4417-8358-dd8018d0ab74,Started without Aron.,2020-02-22 16:27:12.868763,2020-02-22 16:27:12.868763
4e0cc87c-e75e-4317-b5e9-91891b5e2a83,326f271a-9bc6-4f8f-91fc-a2e52819506f,With Justin on didgeridoo.,2020-02-22 16:27:13.961943,2020-02-22 16:27:13.961943
2d5b1201-403a-4265-b8ae-c41669b31cd6,56ab4a21-a8a0-44a8-99f2-14729b1c2138,With Justin on didgeridoo.,2020-02-22 16:27:14.086729,2020-02-22 16:27:14.086729
233310ae-a638-439e-babe-e5f83232ec9c,9aba2449-37ef-44a1-945e-f7596b8be09e,Miscue before the first chorus. Barber wanted to start over.,2020-02-22 16:27:17.321287,2020-02-22 16:27:17.321287
07c4bb38-3f41-4755-9101-ba2cbf5f1a4c,1fe06ba9-2e2f-4a40-952c-67cc0b26756a,Set cut short due to weather,2021-07-17 02:20:55.492703,2021-07-17 02:20:55.492703
e76a9838-0f23-4e43-b4cc-5b55afadb536,c99d47d3-b262-4ddc-ab15-a97da95427fc,Short instrumental snippets of every song from 'Uncivilized Area'.,2020-02-22 16:27:20.754170,2020-02-22 16:27:20.754170
bab948c0-662b-4fdc-9a11-0560b590b0a5,4d5b79d6-de6e-449a-8c76-409c7fb312c5,Short instrumental snippets of every song from 'Uncivilized Area'.,2020-02-22 16:27:20.838139,2020-02-22 16:27:20.838139
1f118cd3-157c-4145-a83c-310081d6251c,5b42a5c6-564e-41ee-9e30-24e1438c0ccd,Short instrumental snippets of every song from 'Uncivilized Area'.,2020-02-22 16:27:20.914265,2020-02-22 16:27:20.914265
305e845d-70c8-432f-9c6f-e07cba763ab2,a433082a-c640-4309-84fb-ab92d2eefbd2,Short instrumental snippets of every song from 'Uncivilized Area'.,2020-02-22 16:27:21.006696,2020-02-22 16:27:21.006696
4f8c9df9-3821-4eb6-9396-c81bd0fd2e1d,580b8640-aab3-4f1b-9e66-5a798009d669,Short instrumental snippets of every song from 'Uncivilized Area'.,2020-02-22 16:27:21.094471,2020-02-22 16:27:21.094471
95189065-e682-4805-962b-edd450126bc4,2cd2ff2c-36ec-4a10-9915-a56149fc688f,Short instrumental snippets of every song from 'Uncivilized Area'.,2020-02-22 16:27:21.207109,2020-02-22 16:27:21.207109
81b53479-0c52-4a34-9be7-29b20d3ff3b8,ce590df9-73bd-4776-a654-3148abd82356,Short instrumental snippets of every song from 'Uncivilized Area'.,2020-02-22 16:27:21.256649,2020-02-22 16:27:21.256649
4592ce9d-786a-4ff5-b711-cc8b65bf1cab,c689e3e7-81dc-470a-a2ab-27c9f2a284aa,Short instrumental snippets of every song from 'Uncivilized Area'.,2020-02-22 16:27:21.325232,2020-02-22 16:27:21.325232
d50597bc-904a-46dd-ac6d-8acdcdff1fc1,1b5ee1ac-dd4b-455f-96a2-e69647349974,"With Funk Off contest. (For the record, Trooper's Mom won.)",2020-02-22 16:27:21.850196,2020-02-22 16:27:21.850196
97f35482-7f15-4f09-84c6-80bb68025b43,11f1d0ed-4e85-4124-a839-7508a42e47d3,Short instrumental snippets of every song from 'Uncivilized Area'.,2020-02-22 16:27:23.055957,2020-02-22 16:27:23.055957
491d70ba-319c-4533-8f95-8f908c45e03b,49663b59-b2c3-4673-9b35-817616e7ae21,Short instrumental snippets of every song from 'Uncivilized Area'.,2020-02-22 16:27:23.159812,2020-02-22 16:27:23.159812
96229e85-41fd-4870-9702-5efef831f08f,91588549-037e-46a5-bfa9-d38a6ae98e58,Short instrumental snippets of every song from 'Uncivilized Area'.,2020-02-22 16:27:23.250564,2020-02-22 16:27:23.250564
d7b3e927-c522-4cd3-91a3-498ef2ad2732,79769052-7098-4b0f-858c-2edf12f5dc81,Short instrumental snippets of every song from 'Uncivilized Area'.,2020-02-22 16:27:23.326073,2020-02-22 16:27:23.326073
bbe45c40-0874-4500-b392-7b820661a396,207e3a4a-a31f-49d1-ae2f-1213e8a2068b,Short instrumental snippets of every song from 'Uncivilized Area'.,2020-02-22 16:27:23.413021,2020-02-22 16:27:23.413021
f196fe6e-7c74-4203-811d-01da4247f764,4175f2ed-e8d0-42e5-afd0-25843839648e,Short instrumental snippets of every song from 'Uncivilized Area'.,2020-02-22 16:27:23.497749,2020-02-22 16:27:23.497749
1a4885c3-dfd8-4536-b8cc-32e93e98e9be,661d7ca9-9711-400d-8218-c4d21e074565,Short instrumental snippets of every song from 'Uncivilized Area'.,2020-02-22 16:27:23.581206,2020-02-22 16:27:23.581206
4c534c69-0c44-46fe-96ec-73d15388c802,1c9c52d6-7376-4909-9577-6b30592685fc,Mostly without Brownie (he was changing a popped bass string.),2020-02-22 16:27:24.483331,2020-02-22 16:27:24.483331
dcfd8514-ad16-4c37-b163-bc88c93ff138,6b5471a3-7eed-4bb2-8723-49a412b63e75,First two verses only.,2020-02-22 16:27:28.475969,2020-02-22 16:27:28.475969
4d856821-c487-4d1b-a595-59b18c58cb29,584b84f5-1f3c-4f35-8cfa-aaf9df9a371c,Completes 6/4 version.,2020-02-22 16:27:28.598092,2020-02-22 16:27:28.598092
10d025d7-937f-4081-9d7f-d821b44d7d9e,0820dcc9-e12e-431d-adec-5da69889503b,Completes 6/4 version.,2020-02-22 16:27:28.674172,2020-02-22 16:27:28.674172
77cc80d0-2056-4ec1-87bd-8d54eb428322,1db14b15-cda0-4d7a-aab6-280f76e6d042,With Dan Brown on saxophone.,2020-02-22 16:27:35.814862,2020-02-22 16:27:35.814862
8e8d365e-ee38-4387-9d0f-22a46fd89228,6dfc4920-234d-4650-980d-0a666873d553,unfinished,2023-04-06 21:31:05.795719,2023-04-06 21:31:05.795719
8e76512d-790b-4d50-ab17-23bf473a7489,3565c283-93e3-431c-983d-e09ad859e275,With members of the Ominous Seapods.,2020-02-22 16:27:43.082749,2020-02-22 16:27:43.082749
b82b240c-c1d1-4263-b361-d1d96cea3467,4a125110-4b1b-4f48-954d-65a64ddc12b6,With members of the Ominous Seapods.,2020-02-22 16:27:43.211503,2020-02-22 16:27:43.211503
2ad001f2-5306-4690-aecf-6699eb619229,604bc239-7c08-4666-a936-020dfcbcd2af,inverted,2023-04-06 21:33:01.321184,2023-04-06 21:33:01.321184
fb4732d9-8e2d-4304-ac2c-4b2eb9f152a3,9259c0d8-3a9c-427c-b112-a4db318971b0,with ‘Coincidance’ (Handsome Dancer) samples,2024-02-23 03:25:48.260865,2024-02-23 03:25:48.260865
e23ca2c4-dc3e-4696-a6e8-144068512e1f,282733a2-04fd-469c-b828-27433e21fa40,Last Time Inverted 1/16/09 (280 shows),2023-04-21 19:49:29.033449,2023-04-21 19:49:29.033449
96ea3e33-6e91-4023-8e66-87afa1f020e6,a94ffcae-0f25-4992-8979-0ab1a5d08afc,With,2020-02-22 16:27:54.166248,2020-02-22 16:27:54.166248
d730b146-2152-4ae0-b599-f6e0fc3fffb3,faf5d76b-7b57-4633-8876-740d69a5990c,With,2020-02-22 16:27:54.407218,2020-02-22 16:27:54.407218
967ffe37-77ce-4b57-ab0d-205f4d2d309f,e58d71ea-08da-4a54-9e2c-0902f2a98fba,Alternating back and forth between Trooper McCue and Misty Mountain Hop.,2020-02-22 16:28:01.569959,2020-02-22 16:28:01.569959
6b9a441f-604b-4d7e-b6ca-a0725b543289,1b1cef72-89d4-4670-9f55-ef86a8cad15c,"With Jeff on trumpet and TK on saxophone from Foxtrot Zulu.  Barber also joined John Scofield, John Medeski, Chris Wood, and Charlie Hunter for their encore.",2020-02-22 16:28:02.426745,2020-02-22 16:28:02.426745
187c1a73-9ad2-433f-895b-ecfb959225db,24446d72-6f3c-47f6-ba50-9c8bd1d44d7a,With Tony Furtado on banjo.,2020-02-22 16:28:07.957849,2020-02-22 16:28:07.957849
e473f22e-d3f3-4132-8cd8-eb18dbedb7f7,d67d2b3f-aba0-4b48-9957-9273e9252fb2,With Tony Furtado on banjo.,2020-02-22 16:28:07.994838,2020-02-22 16:28:07.994838
b652c051-1c70-4477-98af-43f5bb25ad35,d1eba183-f86c-4362-ba11-e4814bdaa9fe,With Tony Furtado on banjo.,2020-02-22 16:28:08.066854,2020-02-22 16:28:08.066854
80df4f95-da92-47eb-8427-89274a46f864,f85d2d1d-0780-4594-bcff-928046aea8b2,With 'The Overture' tease.,2020-02-22 16:28:11.906025,2020-02-22 16:28:11.906025
cb79715b-9085-4ba0-a4da-fdf600e68f9a,a0aa3b59-a662-4aab-9c61-9c606ed3af3d,Completes 12/3 version.,2020-02-22 16:28:15.479059,2020-02-22 16:28:15.479059
8b0fc462-4308-4383-974d-cd6da9d4c9d2,2631dd2a-025f-469e-a745-c8dba104040b,Ending only.,2020-02-22 16:28:15.709869,2020-02-22 16:28:15.709869
7eefbb82-ee29-4878-8970-84233f58bccd,ad25ca56-c7d6-407c-afb7-0e3435684be8,with 'Basis For A Day' teases,2020-02-22 16:28:18.178858,2020-02-22 16:28:18.178858
be3c803f-7391-42e4-b974-581b50b0311b,81805994-cf79-4237-bb6c-13fa4fec67e8,dyslexic version,2020-05-02 01:14:00.020717,2020-05-02 01:14:00.020717
b6c764b3-7bcd-484d-9734-37c62d502416,aed6054b-5da0-4b96-b52e-2e32f04fda75,beginning and middle,2023-04-06 21:33:47.473813,2023-04-06 21:33:47.473813
161065ee-bc9a-43cb-8631-232870880089,4b6dc7fe-ce00-4733-9899-7a0c6cc20e44,Completes 1/19 version.,2020-02-22 16:28:22.194025,2020-02-22 16:28:22.194025
a1bd28df-d785-4425-a7af-d1803072fd7d,427a3322-40ee-4a4c-9e23-147006dd8c64,Completes 1/19 version.,2020-02-22 16:28:22.233407,2020-02-22 16:28:22.233407
8934a4ef-2aee-4d25-a267-67db68845f6d,735e6c6d-d65d-48df-8352-48de6799ae24,One false start due to equipment problems.,2020-02-22 16:28:22.558150,2020-02-22 16:28:22.558150
31ca9b49-3812-4242-8f08-e429890710dc,9a1bca71-75cd-4af4-b2ae-74115fb325f0,Completes 1/21 'Pat and Dex'.,2020-02-22 16:28:23.429828,2020-02-22 16:28:23.429828
f5e8169d-4b47-4432-8e3d-eda3ddb0170d,c88276a8-3dba-4c4c-87c3-3a54ad5141a2,One false start. (Aborted due to bass problems.),2020-02-22 16:28:24.361347,2020-02-22 16:28:24.361347
fa07f739-81df-477d-a7df-401ecbbcb0d7,33a57e16-c313-4346-a287-b7076bed3044,Intermission after Eulogy.,2020-02-22 16:28:24.480158,2020-02-22 16:28:24.480158
168c5b91-5544-4a54-81f5-5fd47a682d09,d313484e-ad63-40b6-b322-adb6205fad36,Completes 1/22 version.,2020-02-22 16:28:26.067590,2020-02-22 16:28:26.067590
7cf4ba52-4752-4a0c-8411-7e07cdc43017,81805994-cf79-4237-bb6c-13fa4fec67e8,instrumental,2020-05-02 01:14:00.036158,2020-05-02 01:14:00.036158
b1422162-5fa0-40d0-a5a1-48bc4aaba7d9,d06162ed-8957-46e4-a50e-02b0f414b52c,inverted,2023-04-06 21:42:33.153113,2023-04-06 21:42:33.153113
6a7d0f9e-31fb-4777-a84a-95b120e61bdb,cfc47dbc-daaf-47dd-9ef7-352c67ad7b6e,With 'Norweigan Wood' (the Beatles) tease.,2020-02-22 16:28:36.977989,2020-02-22 16:28:36.977989
cf097f77-3e6a-48f2-bdce-9fc6d6f5a7d8,7b08c529-911c-4f87-ac0e-8ec57742cb1c,LTP 8/31/2003 (543 shows),2023-04-06 21:50:34.925826,2023-04-06 21:50:34.925826
2053e067-5d60-47bb-8c53-f389d75da9f4,62af9dab-daa4-4642-b981-185659d26752,Completes 2/18 version.,2020-02-22 16:28:37.384503,2020-02-22 16:28:37.384503
a975c757-be8e-4e09-8c4e-46db92201c9d,52ea6069-e04d-4534-a6ec-bd85503e4480,With Vic Vucheck on flute.,2020-02-22 16:28:40.214613,2020-02-22 16:28:40.214613
2312c73b-6918-4ea1-90f2-7dc3bba703ba,b7bcba04-58eb-4761-af99-67cdb7203133,With Vic Vucheck on flute.,2020-02-22 16:28:40.524251,2020-02-22 16:28:40.524251
422c3a6b-7a35-47e3-98ab-7b3057c748cf,ed2d16b5-62fb-4dd4-b6b1-0394f315f583,Intermission after Eulogy.,2020-02-22 16:28:42.198413,2020-02-22 16:28:42.198413
14138c84-44e3-4a56-a876-890d7d4aa5d1,f6202991-62b9-4175-ae9d-e8a66a5e3a22,With 'Magellan' tease.,2020-02-22 16:28:42.922960,2020-02-22 16:28:42.922960
e24592fa-c0c1-4d14-b183-e29e9557ea22,8cbdb7ec-a718-4707-b922-d21c791e4287,With 'The Very Moon' tease.,2020-02-22 16:28:45.490158,2020-02-22 16:28:45.490158
2bbed8f8-55ef-4a65-816e-2e7818b841a3,dbed9821-c84b-44f4-bc4b-eb6e15db21a2,Completes 3/13 version.,2020-02-22 16:28:46.157709,2020-02-22 16:28:46.157709
